vid,title,tag,time,duration_min,views,link,view_10k
tiwjvBSS_Wk,Nintendo Switch Sports - Overview Trailer - Nintendo Switch,Sport,2 months ago,5.45,"1,077,534 views",https://www.youtube.com/watch?v=tiwjvBSS_Wk,107.7534
KMue2KcwAC4,How to Sport Climb Like an Olympian ft. The Try Guys,Sport,11 months ago,18.1,,https://www.youtube.com/watch?v=KMue2KcwAC4,
ZK7ZUJyMqYk,FLAT OUT In The 2023 V8 Range Rover Sport!,Sport,5 days ago,10.433333333333334,"156,195 views",https://www.youtube.com/watch?v=ZK7ZUJyMqYk,15.6195
8hmCKXLaHk0,Will Romelu Lukaku's move from Inter Milan go down as the worst transfer in Premier League history?,Sport,9 days ago,12.083333333333334,"115,790 views",https://www.youtube.com/watch?v=8hmCKXLaHk0,11.579
G-MqQ3MUHSQ,Porsche 911 Sport Classic takes on the Goodwood Hillclimb,Sport,2 days ago,1.6166666666666667,"21,336 views",https://www.youtube.com/watch?v=G-MqQ3MUHSQ,2.1336
zDAtjl95oGs,Virgil van Dijk picks his top 5 PL centre-backs of all time! ⛔️ | Rio Ferdinand’s Between The Lines,Sport,1 month ago,5.433333333333334,"436,789 views",https://www.youtube.com/watch?v=zDAtjl95oGs,43.6789
7QLNMC3VTx4,Sky Sports News studio STUNNED by Real Madrid's Champions League comeback! 🤯,Sport,1 month ago,2.4833333333333334,"548,515 views",https://www.youtube.com/watch?v=7QLNMC3VTx4,54.8515
ZTIccw4pGLE,Ex-Stig Ben Collins drives the 273mph Bugatti Chiron Super Sport,Sport,8 months ago,11.1,"1,173,038 views",https://www.youtube.com/watch?v=ZTIccw4pGLE,117.3038
-5P90S6VyNU,5 BEST Sport Episodes of 2021 with Deny Montana and strongest kids,Sport,9 months ago,15.466666666666667,"13,736,583 views",https://www.youtube.com/watch?v=-5P90S6VyNU,1373.6583
xfbfjWjTF1s,FA Cup semi-final: Manchester City 2-3 Liverpool highlights | BBC Sport,Sport,2 months ago,4.666666666666667,"1,040,183 views",https://www.youtube.com/watch?v=xfbfjWjTF1s,104.0183
QDJkq16yX5Q,Dominant Liverpool drub Man Utd to move top 🔝 | Liverpool 4-0 Man Utd | Premier League Highlights!,Sport,2 months ago,3.066666666666667,"2,232,472 views",https://www.youtube.com/watch?v=QDJkq16yX5Q,223.2472
V3dKanJP0pA,GGreco // Sport (Official Audio),Sport,5 months ago,2.066666666666667,"71,724 views",https://www.youtube.com/watch?v=V3dKanJP0pA,7.1724
xKg0C6g8UDg,AMG G63 vs Range Rover Sport SVR: TUG OF WAR - Mat vs Yianni!,Sport,2 years ago,11.65,"9,414,451 views",https://www.youtube.com/watch?v=xKg0C6g8UDg,941.4451
MYu3Mw0--oM,NEW 2023 RANGE ROVER SPORT | First Look (4K),Sport,12 days ago,9.016666666666667,"103,389 views",https://www.youtube.com/watch?v=MYu3Mw0--oM,10.3389
jjqeuFEkKXw,CELEBRITIES SHOW SKILLS IN SPORTS,Sport,1 year ago,8.316666666666666,"7,889,285 views",https://www.youtube.com/watch?v=jjqeuFEkKXw,788.9285
FSAZPEWdlWU,I'm BUYING A 2023 V8 Range Rover Sport!,Sport,1 day ago,14.066666666666666,"22,823 views",https://www.youtube.com/watch?v=FSAZPEWdlWU,2.2823
oajcmxl7JHE,Peter Crouch is a LEGEND! 😆🤣 | Seven minutes of his funniest BT Sport moments!,Sport,13 days ago,7.383333333333334,"162,653 views",https://www.youtube.com/watch?v=oajcmxl7JHE,16.2653
hWGTvWQ9UCA,New 2022 Honda Africa Twin Adventure Sports 1100 DCT ES Review!,Sport,4 months ago,14.516666666666667,"166,668 views",https://www.youtube.com/watch?v=hWGTvWQ9UCA,16.6668
heIKaaamvdc,All Sports Golf Battle at The Masters,Sport,2 months ago,11.3,"10,235,788 views",https://www.youtube.com/watch?v=heIKaaamvdc,1023.5788
SqSMxb9txSw,Nintendo Switch Sports - Launch Trailer - Nintendo Switch,Sport,2 months ago,1.5166666666666666,"273,232 views",https://www.youtube.com/watch?v=SqSMxb9txSw,27.3232
mKh5mtnQO9I,NO TIME TO DIE | Range Rover Sport SVR,Sport,9 months ago,1.2333333333333334,"1,171,547 views",https://www.youtube.com/watch?v=mKh5mtnQO9I,117.1547
YaVp_xXotxo,Impossible Moments in Sports,Sport,1 year ago,8.516666666666667,"12,144,795 views",https://www.youtube.com/watch?v=YaVp_xXotxo,1214.4795
wjXXa_40E0o,"AC Milan players' boss walkouts as they lift first Scudetto in 11 years 🏆 | Tomori, Giroud, Bakayoko",Sport,1 month ago,15.65,"431,865 views",https://www.youtube.com/watch?v=wjXXa_40E0o,43.1865
cVEm8rkmtVs,Mad Dog's UNREAL A-List: Best sports fan bases by city | First Take,Sport,2 weeks ago,7.166666666666667,"99,626 views",https://www.youtube.com/watch?v=cVEm8rkmtVs,9.9626
tRT-SH0nAUg,Women's Sport vs Men's Sport  - Ozzy Man Reviews,Sport,4 months ago,4.2,"1,344,949 views",https://www.youtube.com/watch?v=tRT-SH0nAUg,134.4949
OIqOVX2Cv3k,LaMelo Ball Replies to Fans on the Internet | Actually Me | GQ Sports,Sport,10 months ago,6.916666666666667,"2,782,750 views",https://www.youtube.com/watch?v=OIqOVX2Cv3k,278.275
-Avh_23YfKA,Dior Homme Sport - The new fragrance,Sport,4 months ago,0.5333333333333333,"23,613,485 views",https://www.youtube.com/watch?v=-Avh_23YfKA,2361.3485
TUN2aaMgozM,"""They're BROKEN!"" | Gary Neville did NOT hold back in his evaluation of Manchester United 👀",Sport,2 months ago,6.916666666666667,"1,925,238 views",https://www.youtube.com/watch?v=TUN2aaMgozM,192.5238
hQtb20i40lU,Gran Turismo 7 vs  Gran Turismo Sport | Direct Comparison,Sport,3 months ago,18.566666666666666,"284,673 views",https://www.youtube.com/watch?v=hQtb20i40lU,28.4673
NAisLzqaNoc,25 FUNNY FAILS IN SPORTS,Sport,1 year ago,10.85,"2,341,559 views",https://www.youtube.com/watch?v=NAisLzqaNoc,234.1559
jKTMRMsSkA0,2021 MANSORY Range Rover Sport SVR - Brutal SUV!,Sport,1 year ago,5.416666666666667,"2,963,005 views",https://www.youtube.com/watch?v=jKTMRMsSkA0,296.3005
s5no3l4KMho,New Range Rover Sport vs The Spillway,Sport,10 days ago,6.75,"550,413 views",https://www.youtube.com/watch?v=s5no3l4KMho,55.0413
F0rTHRrFTLY,Sports Debate - SNL,Sport,1 year ago,5.25,"2,934,130 views",https://www.youtube.com/watch?v=F0rTHRrFTLY,293.413
EDyrfRDj1Wo,How FIFA and EA Sports Split,Sport,3 weeks ago,7.2,"353,175 views",https://www.youtube.com/watch?v=EDyrfRDj1Wo,35.3175
2DyLLsXt7wI,Kumar Sangakkara demonstrates how to bat against swing! 🏏 | Kumar Sangakkara masterclass,Sport,4 days ago,2.8333333333333335,"133,358 views",https://www.youtube.com/watch?v=2DyLLsXt7wI,13.3358
6-aGt23ytyI,Most Extreme Sports!,Sport,4 months ago,9.283333333333333,"12,990,071 views",https://www.youtube.com/watch?v=6-aGt23ytyI,1299.0071
FOVGKwKcY4U,"Joe Cole Meets Jose Mourinho | Tammy Abraham, Man Utd exit and Roma's ""Champions League"" final",Sport,1 month ago,12.733333333333333,"576,019 views",https://www.youtube.com/watch?v=FOVGKwKcY4U,57.6019
9kYYxmcaBYE,EV SWEET SPOT! 2022 Porsche Taycan GTS Sport Turismo Review,Sport,4 weeks ago,14.566666666666666,"198,147 views",https://www.youtube.com/watch?v=9kYYxmcaBYE,19.8147
5zW9S6S2WiA,Bro creating his own sport. 🤯😅 #shorts,Sport,2 months ago,0.35,"1,847,489 views",https://www.youtube.com/watch?v=5zW9S6S2WiA,184.7489
4BC7IMaEZzk,Epic Viral Moments in Sports,Sport,4 months ago,8.216666666666667,"871,753 views",https://www.youtube.com/watch?v=4BC7IMaEZzk,87.1753
sQ_ljcVXnUI,WELCOME TO JD STREET | JD SPORTS 2021 CHRISTMAS AD,Sport,7 months ago,2.0,"20,796,914 views",https://www.youtube.com/watch?v=sQ_ljcVXnUI,2079.6914
i0Z1VKWf3RM,New Range Rover Sport vs The Spillway,Sport,1 month ago,6.75,"1,269,108 views",https://www.youtube.com/watch?v=i0Z1VKWf3RM,126.9108
ht4ShsX72GU,@The Pussycat Dolls perform 'React' live - Sport Relief 2020 | BBC,Sport,2 years ago,2.683333333333333,"2,926,879 views",https://www.youtube.com/watch?v=ht4ShsX72GU,292.6879
1EeltRQTw5A,How Sports Got Their Names,Sport,2 months ago,5.983333333333333,"1,445,391 views",https://www.youtube.com/watch?v=1EeltRQTw5A,144.5391
sGGQMacEIxE,Range Rover Sport SVR (2022) - Exterior and interior Details (Wild SUV),Sport,5 months ago,5.783333333333333,"596,979 views",https://www.youtube.com/watch?v=sGGQMacEIxE,59.6979
cZGvIoqCXeE,FUNNIEST MOMENTS IN SPORTS! (NEW),Sport,10 months ago,5.483333333333333,"18,814,741 views",https://www.youtube.com/watch?v=cZGvIoqCXeE,1881.4741
xy0ZHMvvUnw,"The Ultimate ""Wii Sports"" Recap Cartoon",Sport,1 year ago,2.966666666666667,"9,286,486 views",https://www.youtube.com/watch?v=xy0ZHMvvUnw,928.6486
IGLjv1DkpU8,Winston the French Bulldog wins the Non-Sporting Group | Westminster Kennel Club | FOX Sports,Sport,8 days ago,7.733333333333333,"54,299 views",https://www.youtube.com/watch?v=IGLjv1DkpU8,5.4299
maiv140grIw,Is the NEW 2023 Honda HR-V Sport a redesigned SUV worth the price?,Sport,12 days ago,17.1,"110,046 views",https://www.youtube.com/watch?v=maiv140grIw,11.0046
3yvVjrVpzws,"Fascinating Mo Salah interview 🤩 ""I want to play Real Madrid in final"" as he targets 2018 revenge",Sport,1 month ago,5.95,"1,407,776 views",https://www.youtube.com/watch?v=3yvVjrVpzws,140.7776
CG6xGxRMYMM,2023 Honda HR-V Sport & EX-L – Redline: First Look,Sport,3 weeks ago,16.983333333333334,"187,404 views",https://www.youtube.com/watch?v=CG6xGxRMYMM,18.7404
_p0zfJ9KGdk,Aprilia SR GT 200 Sport Review | Beyond the Ride,Sport,1 month ago,10.833333333333334,"118,724 views",https://www.youtube.com/watch?v=_p0zfJ9KGdk,11.8724
Z1hch9COSOU,Weird Medieval Sports,Sport,2 weeks ago,9.3,"119,408 views",https://www.youtube.com/watch?v=Z1hch9COSOU,11.9408
aiU4xQ7ICM4,What makes Tyreek Hill the fastest player in the NFL? | Sport Science,Sport,4 years ago,3.433333333333333,"8,140,592 views",https://www.youtube.com/watch?v=aiU4xQ7ICM4,814.0592
q6Sm7u8iD_Q,Kids workout at home 15min,Sport,2 years ago,14.966666666666667,"2,452,011 views",https://www.youtube.com/watch?v=q6Sm7u8iD_Q,245.2011
Z0Ue3z73ygU,"Sports moments you might have missed in 2021, a breakdown compilation",Sport,6 months ago,10.333333333333334,"502,057 views",https://www.youtube.com/watch?v=Z0Ue3z73ygU,50.2057
c2xS_FERTLo,Most Funny Moments in Sports,Sport,1 year ago,9.966666666666667,"6,189,535 views",https://www.youtube.com/watch?v=c2xS_FERTLo,618.9535
Brb89U2Du8U,"""If we play like that, we will get battered at the Bernabeu!"" Tuchel doesn't mince words after loss",Sport,2 months ago,2.3,"263,796 views",https://www.youtube.com/watch?v=Brb89U2Du8U,26.3796
0yT5DsGZErc,15min Beginners Full Body Workout at Home,Sport,2 years ago,15.85,"2,183,921 views",https://www.youtube.com/watch?v=0yT5DsGZErc,218.3921
NXdc3hxH6gw,F1 Driver Daniel Ricciardo Replies to Fans on the Internet | Actually Me | GQ Sports,Sport,1 month ago,15.716666666666667,"910,437 views",https://www.youtube.com/watch?v=NXdc3hxH6gw,91.0437
b0iGZ-C1ogs,Minecraft NOOB vs PRO vs HACKER: SPORT CAR HOUSE BUILD CHALLENGE in Minecraft / Animation,Sport,1 year ago,11.283333333333333,"18,830,898 views",https://www.youtube.com/watch?v=b0iGZ-C1ogs,1883.0898
SUqO1zD0I5Y,MOST BEAUTIFUL MOMENTS IN WOMEN'S SPORT,Sport,2 months ago,8.233333333333333,"707,001 views",https://www.youtube.com/watch?v=SUqO1zD0I5Y,70.7001
1RCG0eCU4iA,7 WORST Players of The 2022 Playoffs,Sport,7 days ago,9.566666666666666,"242,292 views",https://www.youtube.com/watch?v=1RCG0eCU4iA,24.2292
qzUCPoLWbu8,2023 Lexus RX 500h F-Sport // The #1 Lexus is ALL-NEW Inside and Out!,Sport,4 weeks ago,12.6,"49,548 views",https://www.youtube.com/watch?v=qzUCPoLWbu8,4.9548
fVUi5Kj8jDQ,Sport à la maison total body | 10 min rapide et efficace,Sport,2 years ago,10.383333333333333,"926,198 views",https://www.youtube.com/watch?v=fVUi5Kj8jDQ,92.6198
6_epQjln5ig,2023 Range Rover Sport - New Generation of Sports Luxury SUVs,Sport,1 month ago,7.133333333333334,"274,105 views",https://www.youtube.com/watch?v=6_epQjln5ig,27.4105
maToLW4wwgg,2022 Toyota LandCruiser GR Sport 0-100km/h & engine sound,Sport,3 weeks ago,8.383333333333333,"47,273 views",https://www.youtube.com/watch?v=maToLW4wwgg,4.7273
5vwVnYe_2Pg,"Amazing SCENES as Roma win first-ever major European trophy! Feat. Mourinho, Abraham, Smalling!",Sport,1 month ago,9.933333333333334,"872,241 views",https://www.youtube.com/watch?v=5vwVnYe_2Pg,87.2241
igMnZkQsmTc,Craziest Moments in Sport 😂,Sport,1 month ago,8.166666666666666,"894,819 views",https://www.youtube.com/watch?v=igMnZkQsmTc,89.4819
eBCe7s_tNDU,CRUZEIRO 2 X 1 SPORT| MELHORES MOMENTOS | 15ª RODADA BRASILEIRÃO SÉRIE B 2022 | ge.globo,Sport,1 day ago,3.55,"454,103 views",https://www.youtube.com/watch?v=eBCe7s_tNDU,45.4103
OuOkS2tm89k,Stephen Curry Replies to Fans on the Internet | Actually Me | GQ Sports,Sport,5 months ago,9.566666666666666,"5,457,153 views",https://www.youtube.com/watch?v=OuOkS2tm89k,545.7153
qL5vSPb0zQw,Back To School S02 - Ep 06 Sports Day | Nakkalites,Sport,4 months ago,17.966666666666665,"3,797,717 views",https://www.youtube.com/watch?v=qL5vSPb0zQw,379.7717
CSmHMgQlvMs,2021 Lexus IS 350 AWD F Sport - POV First Impressions,Sport,1 year ago,16.566666666666666,"1,389,982 views",https://www.youtube.com/watch?v=CSmHMgQlvMs,138.9982
gCxmWOOZJA0,TOP 35 FUNNIEST AND MOST EMBARRASSING MOMENTS IN SPORTS!,Sport,3 weeks ago,12.65,"355,879 views",https://www.youtube.com/watch?v=gCxmWOOZJA0,35.5879
j9TV6dh0X0Q,BAD DAY? Better Watch This 😂 Funny Moments in SPORT,Sport,1 month ago,9.583333333333334,"2,254,202 views",https://www.youtube.com/watch?v=j9TV6dh0X0Q,225.4202
vEAlw1WGdsY,Chelsea are interested in Juventus centre-back Matthijs de Ligt,Sport,7 days ago,2.5833333333333335,"98,268 views",https://www.youtube.com/watch?v=vEAlw1WGdsY,9.8268
kgPT9_TLxEk,Impossible Moments in Sports #2,Sport,2 weeks ago,8.733333333333333,"1,213,065 views",https://www.youtube.com/watch?v=kgPT9_TLxEk,121.3065
0Drw8cR5t8s,2023 BMW 3-Series facelift REVIEW M Sport 330i - all updates for the G20!,Sport,1 month ago,9.466666666666667,"416,840 views",https://www.youtube.com/watch?v=0Drw8cR5t8s,41.684
0V7rZSjzyok,Top10 Best 2022 Sport Touring Motorcycles,Sport,5 months ago,18.066666666666666,"762,248 views",https://www.youtube.com/watch?v=0V7rZSjzyok,76.2248
s4pfAx5YXNs,Ivan Greko - Sport Billy (prod. by BeTaf Beats) (Official Music Video),Sport,6 months ago,3.066666666666667,"709,089 views",https://www.youtube.com/watch?v=s4pfAx5YXNs,70.9089
gbgeLrKUS2o,SPORT 0 X 0 GRÊMIO | MELHORES MOMENTOS | 12ª RODADA BRASILEIRÃO SÉRIE B 2022 | ge.globo,Sport,2 weeks ago,3.3833333333333333,"183,106 views",https://www.youtube.com/watch?v=gbgeLrKUS2o,18.3106
KkFBipJUzVA,First Drive: Toyota GR86 vs Manual Supra – Which Analogue Sports Car Is Best? | Top Gear,Sport,3 weeks ago,14.5,"389,749 views",https://www.youtube.com/watch?v=KkFBipJUzVA,38.9749
LG36jUN88mQ,Line of Duty - Lee Mack's Hilarious 'Deleted' Scene | Sport Relief 2020,Sport,2 years ago,9.6,"2,405,433 views",https://www.youtube.com/watch?v=LG36jUN88mQ,240.5433
7WMEjNY4e7Q,NEVER SEEN BEFORE MOMENTS IN SPORTS ! 😳,Sport,2 months ago,8.25,"1,401,326 views",https://www.youtube.com/watch?v=7WMEjNY4e7Q,140.1326
CAs0DjbH92s,20 IMPOSSIBLE MOMENTS IN SPORTS HISTORY,Sport,1 year ago,6.7,"28,791,277 views",https://www.youtube.com/watch?v=CAs0DjbH92s,2879.1277
YPl4kVPw8IY,GREATEST WORLD RECORDS IN SPORT HISTORY,Sport,1 year ago,8.166666666666666,"1,973,700 views",https://www.youtube.com/watch?v=YPl4kVPw8IY,197.37
dHQBdAoYaBg,2022 Geely Coolray Sport Limited: New Top-Spec of the Best-Seller | Philkotse Quick Look,Sport,8 months ago,7.483333333333333,"223,462 views",https://www.youtube.com/watch?v=dHQBdAoYaBg,22.3462
xFMaZbc15CQ,2021 Honda Accord Sport 2.0T - POV Night Drive & Final Thoughts,Sport,1 year ago,13.216666666666667,"673,265 views",https://www.youtube.com/watch?v=xFMaZbc15CQ,67.3265
t6kJ6Jdsh08,10 Exercices Efficaces Pour Eliminer Facilement la Graisse du Ventre,Sport,3 years ago,16.4,"6,228,722 views",https://www.youtube.com/watch?v=t6kJ6Jdsh08,622.8722
ERAiB6huXpw,MOST EMBARRASSING MOMENTS IN SPORTS ! 😁,Sport,2 months ago,9.05,"539,757 views",https://www.youtube.com/watch?v=ERAiB6huXpw,53.9757
CyWiTHAj0cU,"Subaru WRX vs. VW Golf GTI vs. Hyundai Elantra N | Sport Sedan Comparison Test | Price, Power & More",Sport,3 months ago,19.75,"269,986 views",https://www.youtube.com/watch?v=CyWiTHAj0cU,26.9986
Gk3NnUh7K2U,"Rare, Dangerous Sport You've Never Heard of | Tales From the Bottle",Sport,1 month ago,6.733333333333333,"425,191 views",https://www.youtube.com/watch?v=Gk3NnUh7K2U,42.5191
YNcaoKupc3g,SPORT 2 X 1 PONTE PRETA| MELHORES MOMENTOS | 10ª RODADA BRASILEIRÃO SÉRIE B 2022 | ge.globo,Sport,3 weeks ago,3.55,"258,141 views",https://www.youtube.com/watch?v=YNcaoKupc3g,25.8141
hhRc8CpNKi4,Driving the new Range Rover Sport through a Boeing 747,Sport,8 years ago,4.183333333333334,"29,733,275 views",https://www.youtube.com/watch?v=hhRc8CpNKi4,2973.3275
1lKq9yZ18WE,LES 20 MOMENTS LES PLUS DRÔLES ET LES PLUS EMBARRASSANTS DU SPORT,Sport,2 years ago,11.05,"5,384,250 views",https://www.youtube.com/watch?v=1lKq9yZ18WE,538.425
qMOQsu-jSe8,HARCELÉ PAR UN PERVERS À LA SALLE DE SPORT ?,Sport,2 weeks ago,4.45,"231,716 views",https://www.youtube.com/watch?v=qMOQsu-jSe8,23.1716
z1nrgURDZqI,SPORT 0 X 0 BRUSQUE | MELHORES MOMENTOS  | 14ª RODADA BRASILEIRÃO SÉRIE B 2022 | ge.globo,Sport,4 days ago,2.4166666666666665,"49,472 views",https://www.youtube.com/watch?v=z1nrgURDZqI,4.9472
J_UFkv0Al-Y,LES 11 GRANDS MOMENTS DU SPORT FRANÇAIS EN 2021,Sport,6 months ago,15.466666666666667,"944,460 views",https://www.youtube.com/watch?v=J_UFkv0Al-Y,94.446
1gAmJQ3YeB0,Toyota Fortuner GR Sport First Impressions | Gagan Choudhary,Sport,2 months ago,4.883333333333334,"1,937,093 views",https://www.youtube.com/watch?v=1gAmJQ3YeB0,193.7093
dwSQAadTyIU,AUSTRALIAN VS AMERICAN SPORTS,Sport,8 months ago,7.833333333333333,"59,603 views",https://www.youtube.com/watch?v=dwSQAadTyIU,5.9603
Dyg5fTfEaXs,CHAPECOENSE 0 X 1 SPORT | MELHORES MOMENTOS | 7ª RODADA BRASILEIRÃO SÉRIE B 2022 | ge.globo,Sport,1 month ago,3.4166666666666665,"199,370 views",https://www.youtube.com/watch?v=Dyg5fTfEaXs,19.937
4IhEN1EvY-g,Luxury Cars Manila : 2022 Toyota Land Cruiser GR Sport,Sport,3 weeks ago,19.883333333333333,"72,756 views",https://www.youtube.com/watch?v=4IhEN1EvY-g,7.2756
rj6ZH3HlCrs,SPORT 2 X 2 SANTA CRUZ | MELHORES MOMENTOS | 7ª RODADA DO PERNAMBUCANO 2022 | ge.globo,Sport,4 months ago,3.45,"165,336 views",https://www.youtube.com/watch?v=rj6ZH3HlCrs,16.5336
YM_-jCmNKRc,"2022 Land Rover Defender vs Range Rover Sport SVR, British fight. Drag and Roll Race.",Sport,2 weeks ago,10.116666666666667,"21,005 views",https://www.youtube.com/watch?v=YM_-jCmNKRc,2.1005
yyWheXqf_hM,Best of 2022 Masters Agility Championships from Westminster Kennel Club | FOX Sports,Sport,10 days ago,13.516666666666667,"132,352 views",https://www.youtube.com/watch?v=yyWheXqf_hM,13.2352
ZRGCRngvZcc,SPORT CLUB DO RECIFE! | BAHIA 2X3 SPORT | MELHORES MOMENTOS | 7ª RODADA | COPA DO NORDESTE 2022,Sport,3 months ago,8.066666666666666,"404,651 views",https://www.youtube.com/watch?v=ZRGCRngvZcc,40.4651
8MhjVZRNo0o,MOST EMBARRASSING MOMENTS IN SPORTS 😵‍💫,Sport,5 months ago,9.416666666666666,"3,178,765 views",https://www.youtube.com/watch?v=8MhjVZRNo0o,317.8765
7wWU4KowtwQ,Range Rover Sport - Inferno Downhill Challenge,Sport,5 years ago,5.433333333333334,"7,246,903 views",https://www.youtube.com/watch?v=7wWU4KowtwQ,724.6903
